CampaignID,CampaignName,Channel,StartDate,EndDate,TargetAudience,Impressions,Clicks,CTRPct,CPC,Spend,Conversions,ConversionRatePct,Revenue,ROAS,CostPerConversion
MKT-7851,Brand Awareness 2024,LinkedIn Ads,2024-08-13,2024-09-15,55+,212611,5524,2.6,3.28,18118.72,396,7.18,71462.16,3.94,45.75
MKT-7852,New Product Drop 2024,TikTok Ads,2024-08-13,2024-08-28,55+,477912,12835,2.69,1.8,23103.0,375,2.92,11426.25,0.49,61.61
MKT-7853,Flash Sale 2024,LinkedIn Ads,2024-08-14,2024-08-23,55+,379593,10513,2.77,1.01,10618.13,499,4.75,23448.01,2.21,21.28
MKT-7854,Year-End Clearance 2024,LinkedIn Ads,2024-08-14,2024-08-28,35-44,224381,3838,1.71,4.15,15927.7,141,3.68,15666.51,0.98,112.96
MKT-7855,Spring Sale 2024,Facebook Ads,2024-08-15,2024-09-01,35-44,195225,7864,4.03,4.11,32321.04,613,7.8,31348.82,0.97,52.73
MKT-7856,New Product Drop 2024,Facebook Ads,2024-08-17,2024-09-14,18-24,171270,4415,2.58,0.66,2913.9,206,4.69,31200.76,10.71,14.15
MKT-7857,Lead Gen Sprint 2024,TikTok Ads,2024-08-17,2024-09-03,35-44,55152,1443,2.62,1.4,2020.2,63,4.4,4593.33,2.27,32.07
MKT-7858,Back to School 2024,Facebook Ads,2024-08-17,2024-09-02,55+,449906,9279,2.06,3.76,34889.04,208,2.25,13443.04,0.39,167.74
MKT-7859,Retargeting Push 2024,Instagram Ads,2024-08-18,2024-09-05,25-34,488695,14826,3.03,3.62,53670.12,1244,8.4,238014.52,4.43,43.14
MKT-7860,Lead Gen Sprint 2024,Google Ads,2024-08-18,2024-09-11,35-44,344431,11477,3.33,1.89,21691.53,367,3.2,69271.25,3.19,59.1
MKT-7861,Brand Awareness 2024,LinkedIn Ads,2024-08-18,2024-09-15,18-24,154660,4841,3.13,1.04,5034.64,170,3.52,14290.2,2.84,29.62
MKT-7862,New Product Drop 2024,Instagram Ads,2024-08-19,2024-09-26,25-34,58977,1934,3.28,0.8,1547.2,107,5.54,4107.73,2.65,14.46
MKT-7863,Year-End Clearance 2024,Google Ads,2024-08-21,2024-08-30,35-44,101455,752,0.74,3.39,2549.28,38,5.07,4631.44,1.82,67.09
MKT-7864,Flash Sale 2024,TikTok Ads,2024-08-22,2024-09-29,All Ages,284645,12476,4.38,4.06,50652.56,1067,8.56,230173.24,4.54,47.47
MKT-7865,Brand Awareness 2024,TikTok Ads,2024-08-22,2024-08-29,45-54,253557,5685,2.24,3.98,22626.3,391,6.88,20441.48,0.9,57.87
MKT-7866,Back to School 2024,Facebook Ads,2024-08-23,2024-09-16,All Ages,248345,7896,3.18,1.99,15713.04,317,4.02,27930.87,1.78,49.57
MKT-7867,Brand Awareness 2024,LinkedIn Ads,2024-08-23,2024-10-01,18-24,198594,6920,3.48,2.39,16538.8,174,2.52,12675.9,0.77,95.05
MKT-7868,New Product Drop 2024,Instagram Ads,2024-08-23,2024-08-31,45-54,289966,9512,3.28,1.14,10843.68,755,7.95,140497.95,12.96,14.36
MKT-7869,Summer Launch 2024,Facebook Ads,2024-08-23,2024-10-03,35-44,48524,904,1.86,0.32,289.28,25,2.83,3329.0,11.51,11.57
MKT-7870,Brand Awareness 2024,TikTok Ads,2024-08-24,2024-10-04,55+,193952,3313,1.71,2.14,7089.82,196,5.94,8200.64,1.16,36.17
MKT-7871,Summer Launch 2024,Instagram Ads,2024-08-25,2024-09-08,25-34,273502,6604,2.41,1.61,10632.44,451,6.84,25918.97,2.44,23.58
MKT-7872,Retargeting Push 2024,Instagram Ads,2024-08-26,2024-09-07,35-44,168207,2249,1.34,3.24,7286.76,191,8.52,40337.29,5.54,38.15
MKT-7873,Year-End Clearance 2024,Facebook Ads,2024-08-27,2024-10-02,All Ages,409977,14239,3.47,2.83,40296.37,539,3.79,29661.17,0.74,74.76
MKT-7874,New Product Drop 2024,Google Ads,2024-08-30,2024-09-19,All Ages,318900,13314,4.18,0.6,7988.4,857,6.44,91990.38,11.52,9.32
MKT-7875,Back to School 2024,Google Ads,2024-08-30,2024-09-13,All Ages,118762,2181,1.84,2.1,4580.1,103,4.76,16593.3,3.62,44.47
MKT-7876,Lead Gen Sprint 2024,Google Ads,2024-09-02,2024-10-17,45-54,306652,10198,3.33,2.13,21721.74,294,2.89,16649.22,0.77,73.88
MKT-7877,Retargeting Push 2024,Instagram Ads,2024-09-04,2024-10-09,35-44,18079,755,4.18,0.52,392.6,44,5.86,8242.52,20.99,8.92
MKT-7878,Year-End Clearance 2024,TikTok Ads,2024-09-04,2024-10-07,45-54,368677,5894,1.6,3.96,23340.24,145,2.46,30935.75,1.33,160.97
MKT-7879,Lead Gen Sprint 2024,Facebook Ads,2024-09-07,2024-10-12,All Ages,382969,10522,2.75,1.58,16624.76,132,1.26,16019.52,0.96,125.95
MKT-7880,Lead Gen Sprint 2024,Facebook Ads,2024-09-07,2024-09-19,55+,254565,6082,2.39,2.57,15630.74,196,3.23,11789.4,0.75,79.75
MKT-7881,Brand Awareness 2024,Facebook Ads,2024-09-08,2024-10-13,25-34,205774,4090,1.99,3.02,12351.8,72,1.78,9368.64,0.76,171.55
MKT-7882,Holiday Promo 2024,LinkedIn Ads,2024-09-09,2024-10-09,25-34,458452,4615,1.01,2.74,12645.1,159,3.46,13006.2,1.03,79.53
MKT-7883,Spring Sale 2024,LinkedIn Ads,2024-09-11,2024-10-12,35-44,489808,5899,1.2,2.39,14098.61,284,4.82,51284.72,3.64,49.64
MKT-7884,Summer Launch 2024,Google Ads,2024-09-12,2024-09-26,All Ages,290717,7542,2.59,1.69,12745.98,117,1.55,21998.34,1.73,108.94
MKT-7885,Spring Sale 2024,Facebook Ads,2024-09-13,2024-10-19,All Ages,472721,17738,3.75,2.0,35476.0,1342,7.57,52539.3,1.48,26.44
MKT-7886,Year-End Clearance 2024,Google Ads,2024-09-13,2024-09-29,All Ages,214033,4037,1.89,1.1,4440.7,256,6.37,6632.96,1.49,17.35
MKT-7887,Retargeting Push 2024,LinkedIn Ads,2024-09-14,2024-09-30,25-34,448529,4600,1.03,2.2,10120.0,359,7.82,57432.82,5.68,28.19
MKT-7888,Spring Sale 2024,Google Ads,2024-09-14,2024-09-22,25-34,40124,1592,3.97,3.62,5763.04,80,5.06,9975.2,1.73,72.04
MKT-7889,Retargeting Push 2024,Instagram Ads,2024-09-15,2024-10-30,18-24,299335,9851,3.29,3.4,33493.4,215,2.19,27760.8,0.83,155.78
MKT-7890,New Product Drop 2024,Google Ads,2024-09-16,2024-10-23,55+,343231,5971,1.74,3.98,23764.58,234,3.92,8580.78,0.36,101.56
MKT-7891,Holiday Promo 2024,Facebook Ads,2024-09-17,2024-10-05,55+,238954,7976,3.34,3.47,27676.72,405,5.08,79614.9,2.88,68.34
MKT-7892,Brand Awareness 2024,LinkedIn Ads,2024-09-17,2024-10-01,18-24,225434,9079,4.03,1.25,11348.75,558,6.15,51743.34,4.56,20.34
MKT-7893,Flash Sale 2024,Facebook Ads,2024-09-17,2024-09-28,45-54,281819,8256,2.93,0.67,5531.52,557,6.75,31476.07,5.69,9.93
MKT-7894,Flash Sale 2024,Facebook Ads,2024-09-18,2024-10-04,55+,282665,8336,2.95,2.76,23007.36,426,5.11,54204.24,2.36,54.01
MKT-7895,Year-End Clearance 2024,Google Ads,2024-09-18,2024-09-25,18-24,242450,3833,1.58,1.19,4561.27,96,2.53,16128.96,3.54,47.51
MKT-7896,Year-End Clearance 2024,Facebook Ads,2024-09-19,2024-10-24,25-34,438371,17563,4.01,1.02,17914.26,237,1.35,37827.57,2.11,75.59
MKT-7897,Retargeting Push 2024,Facebook Ads,2024-09-19,2024-10-28,45-54,233761,8323,3.56,3.38,28131.74,546,6.56,14802.06,0.53,51.52
MKT-7898,Summer Launch 2024,Google Ads,2024-09-21,2024-10-12,All Ages,445366,17688,3.97,2.34,41389.92,1323,7.48,247678.83,5.98,31.28
MKT-7899,Lead Gen Sprint 2024,LinkedIn Ads,2024-09-22,2024-10-30,25-34,299928,1537,0.51,2.46,3781.02,66,4.35,12820.5,3.39,57.29
MKT-7900,Flash Sale 2024,Google Ads,2024-09-22,2024-10-13,25-34,61992,825,1.33,3.04,2508.0,41,5.03,8310.7,3.31,61.17
MKT-7901,Retargeting Push 2024,Instagram Ads,2024-09-23,2024-10-10,45-54,287949,10952,3.8,1.57,17194.64,383,3.5,42742.8,2.49,44.89
MKT-7902,Flash Sale 2024,TikTok Ads,2024-09-23,2024-11-06,25-34,372380,13763,3.7,3.28,45142.64,1004,7.3,39868.84,0.88,44.96
MKT-7903,Spring Sale 2024,TikTok Ads,2024-09-25,2024-10-08,All Ages,9547,401,4.2,3.19,1279.19,9,2.25,889.92,0.7,142.13
MKT-7904,New Product Drop 2024,Instagram Ads,2024-09-26,2024-10-22,55+,334829,5394,1.61,3.79,20443.26,296,5.5,19547.84,0.96,69.07
MKT-7905,Lead Gen Sprint 2024,Google Ads,2024-09-26,2024-10-06,25-34,227554,3173,1.39,1.87,5933.51,51,1.61,5728.83,0.97,116.34
MKT-7906,Holiday Promo 2024,Instagram Ads,2024-09-26,2024-10-05,35-44,128304,981,0.76,3.57,3502.17,10,1.05,839.7,0.24,350.22
MKT-7907,Brand Awareness 2024,LinkedIn Ads,2024-09-26,2024-10-29,35-44,325613,9443,2.9,2.37,22379.91,358,3.79,77686.0,3.47,62.51
MKT-7908,Spring Sale 2024,LinkedIn Ads,2024-09-27,2024-10-21,35-44,402849,17836,4.43,2.53,45125.08,1287,7.22,164774.61,3.65,35.06
MKT-7909,Flash Sale 2024,TikTok Ads,2024-09-28,2024-10-08,25-34,245819,10132,4.12,2.12,21479.84,841,8.3,45077.6,2.1,25.54
MKT-7910,Back to School 2024,Google Ads,2024-09-29,2024-11-03,18-24,110380,1898,1.72,1.91,3625.18,136,7.18,10593.04,2.92,26.66
MKT-7911,Summer Launch 2024,Instagram Ads,2024-10-01,2024-10-08,18-24,350287,10207,2.91,3.47,35418.29,364,3.57,76090.56,2.15,97.3
MKT-7912,Brand Awareness 2024,Facebook Ads,2024-10-01,2024-10-28,All Ages,343771,11929,3.47,3.21,38292.09,225,1.89,23582.25,0.62,170.19
MKT-7913,Summer Launch 2024,Facebook Ads,2024-10-01,2024-11-09,45-54,336130,7865,2.34,1.66,13055.9,229,2.91,47132.78,3.61,57.01
MKT-7914,New Product Drop 2024,Google Ads,2024-10-02,2024-11-02,18-24,258710,8288,3.2,2.79,23123.52,737,8.9,41316.22,1.79,31.38
MKT-7915,Spring Sale 2024,TikTok Ads,2024-10-03,2024-10-19,45-54,269097,7045,2.62,3.81,26841.45,603,8.57,78685.47,2.93,44.51
MKT-7916,Year-End Clearance 2024,Instagram Ads,2024-10-04,2024-10-18,35-44,216664,4034,1.86,2.73,11012.82,154,3.82,8690.22,0.79,71.51
MKT-7917,New Product Drop 2024,TikTok Ads,2024-10-04,2024-11-04,45-54,63816,1905,2.99,2.65,5048.25,93,4.89,15151.56,3.0,54.28
MKT-7918,New Product Drop 2024,TikTok Ads,2024-10-06,2024-11-13,35-44,262279,10146,3.87,3.09,31351.14,787,7.76,29795.82,0.95,39.84
MKT-7919,Year-End Clearance 2024,Instagram Ads,2024-10-08,2024-11-12,45-54,289855,5726,1.98,2.91,16662.66,113,1.98,24507.44,1.47,147.46
MKT-7920,Summer Launch 2024,Instagram Ads,2024-10-09,2024-11-19,35-44,332063,14730,4.44,1.92,28281.6,1208,8.2,223274.64,7.89,23.41
MKT-7921,Year-End Clearance 2024,Facebook Ads,2024-10-10,2024-11-23,25-34,108646,4761,4.38,1.69,8046.09,113,2.39,7259.12,0.9,71.2
MKT-7922,Back to School 2024,LinkedIn Ads,2024-10-13,2024-11-20,35-44,440119,11474,2.61,2.67,30635.58,700,6.11,143528.0,4.69,43.77
MKT-7923,Spring Sale 2024,Instagram Ads,2024-10-14,2024-10-28,All Ages,221724,6013,2.71,2.06,12386.78,156,2.61,10458.24,0.84,79.4
MKT-7924,New Product Drop 2024,Instagram Ads,2024-10-15,2024-11-27,18-24,238118,8520,3.58,3.35,28542.0,160,1.88,6161.6,0.22,178.39
MKT-7925,Holiday Promo 2024,Instagram Ads,2024-10-16,2024-11-30,35-44,450802,17997,3.99,3.19,57410.43,1409,7.83,227638.04,3.97,40.75
MKT-7926,Flash Sale 2024,TikTok Ads,2024-10-17,2024-11-21,25-34,139467,1020,0.73,0.48,489.6,20,1.98,4273.4,8.73,24.48
MKT-7927,Holiday Promo 2024,Instagram Ads,2024-10-18,2024-11-06,All Ages,116377,1590,1.37,2.2,3498.0,124,7.8,13191.12,3.77,28.21
MKT-7928,Year-End Clearance 2024,Facebook Ads,2024-10-18,2024-11-20,18-24,496330,10339,2.08,0.55,5686.45,191,1.85,5395.75,0.95,29.77
MKT-7929,Retargeting Push 2024,Instagram Ads,2024-10-18,2024-11-17,25-34,487816,19327,3.96,3.34,64552.18,1095,5.67,232895.55,3.61,58.95
MKT-7930,New Product Drop 2024,Google Ads,2024-10-19,2024-11-10,35-44,401448,14188,3.53,1.59,22558.92,642,4.53,40041.54,1.77,35.14
MKT-7931,Lead Gen Sprint 2024,Facebook Ads,2024-10-20,2024-11-23,55+,144883,5598,3.86,0.5,2799.0,69,1.24,14222.28,5.08,40.57
MKT-7932,Retargeting Push 2024,Google Ads,2024-10-21,2024-11-03,18-24,301345,6102,2.02,1.4,8542.8,417,6.83,19302.93,2.26,20.49
MKT-7933,Year-End Clearance 2024,Google Ads,2024-10-21,2024-11-29,25-34,474953,4288,0.9,3.53,15136.64,273,6.37,57821.4,3.82,55.45
MKT-7934,New Product Drop 2024,Facebook Ads,2024-10-22,2024-11-05,45-54,36037,1343,3.73,2.65,3558.95,67,4.99,4654.49,1.31,53.12
MKT-7935,Brand Awareness 2024,TikTok Ads,2024-10-23,2024-11-21,18-24,307087,8441,2.75,3.68,31062.88,264,3.13,7872.48,0.25,117.66
MKT-7936,Holiday Promo 2024,TikTok Ads,2024-10-23,2024-12-03,All Ages,142002,4021,2.83,3.97,15963.37,219,5.45,17607.6,1.1,72.89
MKT-7937,Retargeting Push 2024,LinkedIn Ads,2024-10-24,2024-11-20,35-44,88507,1960,2.21,0.37,725.2,55,2.83,8546.45,11.78,13.19
MKT-7938,New Product Drop 2024,LinkedIn Ads,2024-10-26,2024-11-03,All Ages,55405,596,1.08,0.45,268.2,46,7.74,5268.38,19.64,5.83
MKT-7939,Brand Awareness 2024,LinkedIn Ads,2024-10-27,2024-11-15,35-44,350249,10056,2.87,0.3,3016.8,788,7.84,96860.96,32.11,3.83
MKT-7940,Holiday Promo 2024,Google Ads,2024-10-27,2024-11-26,All Ages,321644,5210,1.62,3.21,16724.1,339,6.52,18634.83,1.11,49.33
MKT-7941,Lead Gen Sprint 2024,Google Ads,2024-10-27,2024-11-26,45-54,105030,2773,2.64,3.63,10065.99,60,2.19,6642.6,0.66,167.77
MKT-7942,Year-End Clearance 2024,LinkedIn Ads,2024-10-27,2024-12-04,35-44,174363,4804,2.76,2.43,11673.72,345,7.2,44246.25,3.79,33.84
MKT-7943,Flash Sale 2024,Google Ads,2024-10-27,2024-12-07,35-44,442973,9470,2.14,0.53,5019.1,633,6.69,28852.14,5.75,7.93
MKT-7944,Holiday Promo 2024,LinkedIn Ads,2024-10-28,2024-12-08,45-54,450009,13660,3.04,2.09,28549.4,697,5.11,128011.02,4.48,40.96
MKT-7945,Year-End Clearance 2024,LinkedIn Ads,2024-10-28,2024-12-05,45-54,150088,5598,3.73,2.85,15954.3,176,3.16,20963.36,1.31,90.65
MKT-7946,Holiday Promo 2024,LinkedIn Ads,2024-10-29,2024-12-12,55+,403473,14192,3.52,0.82,11637.44,958,6.76,200796.8,17.25,12.15
MKT-7947,Summer Launch 2024,LinkedIn Ads,2024-10-30,2024-11-25,18-24,387630,13483,3.48,2.21,29797.43,1197,8.88,132292.44,4.44,24.89
MKT-7948,Back to School 2024,Google Ads,2024-10-30,2024-11-13,All Ages,424502,14645,3.45,1.8,26361.0,1271,8.68,230940.7,8.76,20.74
MKT-7949,Brand Awareness 2024,LinkedIn Ads,2024-10-31,2024-11-11,35-44,234650,8531,3.64,1.1,9384.1,437,5.13,95707.37,10.2,21.47
